Karyotype;Label;Average
STD;Leg_F_STD_1_2_MMStack_Pos0.ome.tif;0.5605
STD;Leg_F_STD_2_1_MMStack_Pos0.ome.tif;0.5865
STD;Leg_F_STD_2_2_MMStack_Pos0.ome.tif;0.574
STD;Leg_F_STD_4_1_MMStack_Pos0.ome.tif;0.573
STD;Leg_F_STD_4_2_MMStack_Pos0.ome.tif;0.587
STD;Leg_F_STD_5_1_MMStack_Pos0.ome.tif;0.572
STD;Leg_F_STD_5_2_MMStack_Pos0.ome.tif;0.573
STD;Leg_F_STD_6_1_MMStack_Pos0.ome.tif;0.594
STD;Leg_F_STD_6_2_MMStack_Pos0.ome.tif;0.572
STD;Leg_F_STD_7_1_MMStack_Pos0.ome.tif;0.564
STD;Leg_F_STD_7_2_MMStack_Pos0.ome.tif;0.5845
STD;Leg_F_STD_8_1_MMStack_Pos0.ome.tif;0.5855
STD;Leg_F_STD_8_2_MMStack_Pos0.ome.tif;0.5775
STD;Leg_F_STD_12_1_MMStack_Pos0.ome.tif;0.558
STD;Leg_F_STD_12_2_MMStack_Pos0.ome.tif;0.5605
STD;Leg_F_STD_15_1_MMStack_Pos0.ome.tif;0.5675
STD;Leg_F_STD_15_2_MMStack_Pos0.ome.tif;0.5755
STD;Leg_F_STD_16_1_MMStack_Pos0.ome.tif;0.573
STD;Leg_F_STD_16_2_MMStack_Pos0.ome.tif;0.5615
STD;Leg_F_STD_18_1_MMStack_Pos0.ome.tif;0.576
STD;Leg_F_STD_18_2_MMStack_Pos0.ome.tif;0.5835
